"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-03-26",,"65","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-03-27",,"65","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-03-28",,"84","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-03-29",,"42","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-03-30",,"41","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-03-31",,"64","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-01",,"49","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-02",,"57","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-03",,"74","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-04",,"81","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-05",,"80","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-06",,"79","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-07",,"69","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-08",,"59","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-09",,"69","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-10",,"54","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-11",,"48","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-12",,"64","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-13",,"71","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-14",,"70","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-15",,"65","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-16",,"65","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-17",,"62","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-18",,"43","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-19",,"53","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-20",,"71","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-21",,"78","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-22",,"74","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-23",,"68","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-24",,"78","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-25",,"68","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-26",,"66","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-27",,"67","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-28",,"68","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-29",,"63","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-04-30",,"58","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-01",,"53","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-02",,"68","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-03",,"65","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-04",,"58","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-05",,"49","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-06",,"56","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-07",,"66","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-08",,"75","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-09",,"80","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-10",,"81","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-11",,"57","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-12",,"60","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-13",,"70","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-14",,"79","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-15",,"81","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-16",,"68","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-17",,"69","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-18",,"81","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-19",,"72","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-20",,"76","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-21",,"85","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-22",,"90","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-23",,"77","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-24",,"59","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-25",,"54","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-26",,"76","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-27",,"82","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-28",,"84","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-29",,"84","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-30",,"75","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-05-31",,"83","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-01",,"78","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-02",,"69","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-03",,"81","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-04",,"75","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-05",,"83","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-06",,"76","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-07",,"78","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-08",,"76","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-09",,"76","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-10",,"78","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-11",,"81","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-12",,"84","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-13",,"86","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-14",,"75","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-15",,"78","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-16",,"83","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-17",,"72","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-18",,"75","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-19",,"78","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-20",,"82","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-21",,"92","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-22",,"97","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-23",,"88","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-24",,"91","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-25",,"90","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-26",,"76","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-27",,"81","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-28",,"90","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-29",,"92","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-06-30",,"93","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-01",,"91","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-02",,"91","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-03",,"95","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-04",,"95","78"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-05",,"81","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-06",,"82","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-07",,"90","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-08",,"92","74"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-09",,"86","75"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-10",,"82","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-11",,"80","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-12",,"81","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-13",,"82","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-14",,"90","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-15",,"88","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-16",,"85","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-17",,"85","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-18",,"88","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-19",,"87","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-20",,"88","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-21",,"76","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-22",,"82","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-23",,"88","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-24",,"87","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-25",,"93","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-26",,"92","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-27",,"94","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-28",,"94","74"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-29",,"85","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-30",,"88","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-07-31",,"91","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-01",,"79","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-02",,"70","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-03",,"64","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-04",,"80","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-05",,"80","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-06",,"77","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-07",,"84","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-08",,"80","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-09",,"82","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-10",,"84","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-11",,"84","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-12",,"86","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-13",,"85","74"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-14",,"88","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-15",,"79","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-16",,"79","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-17",,"75","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-18",,"86","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-19",,"86","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-20",,"86","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-21",,"77","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-22",,"77","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-23",,"81","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-24",,"80","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-25",,"78","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-26",,"77","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-27",,"73","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-28",,"74","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-29",,"82","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-30",,"94","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-08-31",,"89","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-01",,"84","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-02",,"95","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-03",,"97","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-04",,"86","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-05",,"79","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-06",,"83","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-07",,"86","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-08",,"86","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-09",,"81","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-10",,"86","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-11",,"80","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-12",,"77","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-13",,"83","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-14",,"80","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-15",,"81","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-16",,"78","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-17",,"71","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-18",,"83","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-19",,"78","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-20",,"73","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-21",,"70","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-22",,"81","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-23",,"81","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-24",,"74","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-25",,"76","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-26",,"75","57"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-27",,"71","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-28",,"82","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-29",,"85","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-09-30",,"87","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-01",,"71","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-02",,"78","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-03",,"68","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-04",,"65","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-05",,"56","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-06",,"67","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-07",,"75","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-08",,"61","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-09",,"55","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-10",,"77","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-11",,"72","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-12",,"58","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-13",,"56","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-14",,"62","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-15",,"76","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-16",,"72","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-17",,"60","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-18",,"67","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-19",,"68","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-20",,"57","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-21",,"51","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-22",,"63","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-23",,"61","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-24",,"58","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-25",,"54","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-26",,"51","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-27",,"57","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-28",,"63","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-29",,"59","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-30",,"63","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-10-31",,"60","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-01",,"61","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-02",,"58","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-03",,"50","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-04",,"49","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-05",,"49","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-06",,"42","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-07",,"58","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-08",,"49","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-09",,"41","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-10",,"51","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-11",,"51","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-12",,"43","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-13",,"41","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-14",,"43","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-15",,"50","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-16",,"49","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-17",,"54","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-18",,"72","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-19",,"75","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-20",,"65","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-21",,"45","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-22",,"54","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-23",,,"31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-24",,"46","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-25",,"47","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-26",,"41","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-27",,"40","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-28",,"40","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-29",,"42","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-11-30",,"48","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-01",,"58","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-02",,"56","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-03",,"49","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-04",,"36","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-05",,"35","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-06",,"38","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-07",,"39","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-08",,"36","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-09",,"36","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-10",,"39","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-11",,"45","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-12",,"40","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1921-12-13",,"37","28"
